episode_id,queue_id,customers,service_times,delay_times,predicted_wait,actual_wait
2151,3,11,"[6, 20, 12, 16, 7, 23, 14, 23, 24, 5, 18]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",168,167.19513995293096
2152,0,4,"[16, 24, 13, 25]","[22, 0, 0, 0]",78,100.66497455685993
2152,1,5,"[22, 7, 23, 11, 10]","[0, 0, 0, 40, 56]",73,173.21288243328277
2152,2,10,"[11, 6, 13, 24, 7, 5, 5, 5, 12, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",102,103.11220846819226
2152,3,8,"[20, 25, 16, 7, 8, 8, 17, 14]","[0, 0, 0, 0, 12, 0, 0, 0]",115,126.59727275251399
2152,4,7,"[14, 8, 5, 14, 19, 5, 15]","[33, 0, 0, 0, 0, 0, 0]",80,112.46908436922442
2153,0,6,"[24, 17, 11, 6, 19, 24]","[9, 15, 0, 0, 0, 8]",101,134.1836129639939
2153,1,5,"[12, 10, 15, 15, 13]","[12, 30, 0, 0, 0]",65,106.72014454407778
2153,2,5,"[19, 18, 11, 13, 18]","[0, 0, 0, 0, 0]",79,78.52307406439154
2154,0,11,"[16, 13, 14, 11, 25, 21, 8, 7, 11, 25, 24]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",175,175.13743788976728
2154,1,6,"[17, 6, 9, 20, 8, 10]","[0, 0, 0, 0, 0, 0]",70,73.27822428457362
2154,2,9,"[25, 12, 24, 10, 18, 24, 13, 12, 12]","[0, 0, 0, 0, 0, 10, 9, 0, 0]",150,173.8825217537716
2154,3,1,[13],[40],13,56.311956859205814
2154,4,6,"[5, 10, 11, 12, 23, 9]","[0, 0, 0, 0, 11, 5]",70,89.96566405703852
2155,0,4,"[14, 6, 14, 14]","[0, 0, 0, 0]",48,51.3992783700039
2155,1,4,"[13, 19, 25, 23]","[0, 0, 0, 0]",80,79.9654336466833
2155,2,12,"[8, 10, 5, 15, 5, 13, 21, 25, 23, 13, 23, 19]","[0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 31]",180,218.2501278788114
2156,0,5,"[12, 13, 25, 9, 17]","[48, 0, 0, 0, 0]",76,127.22858081208838
2156,1,4,"[9, 23, 16, 16]","[20, 56, 0, 0]",64,142.59357260268956
2156,2,4,"[21, 14, 16, 13]","[0, 32, 0, 0]",64,93.51328390655632
2156,3,7,"[22, 21, 23, 19, 6, 5, 16]","[11, 0, 36, 39, 0, 0, 0]",112,197.7868867728855
2156,4,9,"[18, 5, 5, 25, 22, 11, 18, 19, 13]","[0, 0, 13, 0, 0, 29, 0, 0, 0]",136,178.5950147677854
2157,0,6,"[24, 11, 15, 13, 23, 7]","[0, 0, 0, 0, 12, 0]",93,102.33379869083984
2157,1,12,"[13, 11, 9, 17, 5, 25, 13, 6, 9, 11, 20, 25]","[8, 0, 0, 15, 0, 0, 0, 0, 0, 11, 0, 0]",164,201.8945422811372
2158,0,5,"[11, 21, 16, 5, 14]","[0, 0, 0, 0, 0]",67,71.60903271656852
2158,1,10,"[9, 23, 14, 22, 11, 14, 25, 6, 13, 13]","[0, 0, 6, 0, 0, 0, 0, 0, 0, 0]",150,158.8118282932938
2158,2,4,"[7, 22, 13, 14]","[12, 0, 0, 11]",56,79.10688904939298
2158,3,1,[12],[0],12,16.805778930475316
2158,4,11,"[18, 24, 24, 24, 22, 19, 5, 23, 15, 9, 11]","[0, 31, 0, 26, 0, 0, 59, 0, 0, 0, 0]",194,314.00306433406854
2159,0,6,"[10, 10, 10, 5, 20, 24]","[0, 0, 7, 10, 0, 9]",79,102.05334343376298
2159,1,10,"[24, 19, 20, 18, 25, 19, 21, 12, 17, 5]","[0, 0, 0, 0, 0, 0, 9, 0, 0, 0]",180,191.06469712144852
2159,2,1,[9],[0],9,13.9571496730936
2159,3,5,"[20, 20, 20, 16, 9]","[0, 0, 0, 11, 12]",85,106.32025527318162
2159,4,8,"[18, 24, 17, 6, 11, 14, 18, 11]","[0, 0, 0, 0, 0, 0, 0, 0]",119,122.97863098498307
2159,5,1,[8],[0],8,6.4492310842035625
2160,0,6,"[17, 10, 19, 7, 17, 5]","[5, 0, 28, 12, 0, 0]",75,117.59384747818905
2160,1,6,"[8, 8, 9, 12, 10, 15]","[31, 39, 7, 0, 34, 0]",62,170.62016110390843
2160,2,5,"[10, 15, 22, 11, 10]","[0, 0, 0, 22, 0]",68,90.25424211016654
2160,3,7,"[5, 10, 21, 24, 20, 7, 11]","[0, 0, 0, 0, 0, 0, 11]",98,113.89641282999625
2160,4,6,"[19, 16, 20, 12, 11, 7]","[0, 0, 0, 0, 0, 0]",85,89.97297005126777
2160,5,3,"[23, 23, 13]","[0, 0, 0]",59,56.474039881290956
2161,0,8,"[15, 22, 8, 18, 6, 8, 17, 16]","[0, 0, 13, 0, 8, 0, 0, 0]",110,134.44729844214623
2161,1,3,"[21, 19, 13]","[0, 0, 0]",53,57.41380758438814
2161,2,2,"[14, 7]","[0, 0]",21,21.31922939300865
2161,3,6,"[20, 10, 19, 7, 18, 14]","[11, 0, 0, 12, 0, 0]",88,112.2806842781711
2161,4,7,"[13, 5, 9, 17, 5, 19, 8]","[0, 0, 0, 0, 0, 20, 0]",76,95.52199197410177
2161,5,7,"[17, 12, 23, 21, 25, 12, 6]","[0, 0, 11, 0, 0, 0, 0]",116,130.20870107267064
2162,0,4,"[18, 8, 20, 18]","[34, 0, 22, 0]",64,117.40124007277109
2162,1,2,"[14, 20]","[0, 0]",34,31.178340444384656
2163,0,1,[6],[0],6,5.017292573137674
2163,1,1,[19],[0],19,17.689837397772493
2163,2,9,"[8, 25, 18, 17, 11, 13, 14, 25, 25]","[0, 0, 0, 0, 0, 0, 0, 5, 0]",156,163.39461331725775
2163,3,9,"[15, 5, 19, 17, 14, 10, 16, 25, 23]","[10, 0, 0, 0, 0, 0, 31, 0, 0]",144,189.2586605276824
2163,4,7,"[24, 19, 19, 23, 15, 8, 8]","[0, 0, 33, 0, 27, 0, 0]",116,177.3605202432612
2163,5,11,"[16, 17, 21, 5, 12, 5, 16, 23, 7, 16, 10]","[14, 0, 5, 0, 0, 12, 0, 0, 0, 0, 5]",148,188.9174523704271
2164,0,4,"[17, 8, 19, 20]","[0, 7, 0, 0]",64,74.96690914696471
2164,1,3,"[10, 12, 17]","[0, 0, 0]",39,42.84464866106768
2164,2,2,"[13, 6]","[0, 0]",19,22.263504063758393
2165,0,10,"[11, 6, 25, 5, 6, 16, 13, 6, 11, 9]","[0, 0, 36, 0, 0, 0, 0, 0, 0, 0]",108,145.46065678918194
2165,1,5,"[19, 25, 7, 17, 17]","[15, 9, 0, 0, 0]",85,112.331330238999
2165,2,7,"[8, 22, 14, 24, 19, 17, 23]","[0, 0, 0, 0, 0, 0, 0]",127,127.5712946798872
2165,3,1,[19],[20],19,41.6731513168796
2166,0,12,"[6, 14, 25, 10, 6, 10, 12, 18, 11, 18, 7, 24]","[22, 0, 0, 35, 0, 0, 0, 43, 0, 14, 0, 21]",161,295.5783573062389
2166,1,6,"[19, 15, 9, 25, 25, 8]","[0, 0, 32, 0, 0, 0]",101,132.77420693956387
2166,2,3,"[19, 25, 5]","[0, 0, 0]",49,46.019830180758106
2166,3,12,"[6, 10, 21, 19, 20, 25, 18, 18, 15, 15, 9, 15]","[0, 0, 13, 15, 0, 0, 0, 0, 0, 0, 0, 0]",191,223.6016720398633
2166,4,8,"[18, 23, 20, 17, 25, 7, 15, 20]","[0, 0, 0, 12, 0, 36, 0, 0]",145,196.4298755620856
2166,5,3,"[8, 16, 7]","[0, 0, 0]",31,31.656013053904076
2167,0,6,"[23, 13, 18, 10, 9, 7]","[0, 0, 12, 0, 0, 0]",80,96.94792850770087
2167,1,3,"[19, 10, 10]","[0, 0, 7]",39,45.007376337618155
2168,0,6,"[18, 7, 16, 9, 25, 21]","[0, 0, 51, 0, 0, 0]",96,144.65586681513207
2168,1,8,"[21, 18, 19, 15, 19, 8, 23, 11]","[0, 22, 0, 0, 0, 0, 0, 0]",134,153.39301681821104
2168,2,3,"[22, 18, 7]","[0, 0, 0]",47,48.68877925140377
2168,3,6,"[15, 19, 8, 22, 14, 25]","[0, 0, 0, 0, 0, 0]",103,103.64055562018481
2168,4,12,"[18, 12, 11, 17, 5, 18, 25, 6, 12, 21, 21, 10]","[0, 5, 12, 0, 0, 34, 5, 7, 11, 5, 6, 0]",176,259.23787115534674
2169,0,6,"[9, 23, 18, 19, 23, 15]","[0, 0, 12, 11, 0, 0]",107,134.7733419192386
2169,1,10,"[11, 24, 14, 21, 19, 13, 8, 13, 5, 10]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0]",138,144.36987564151624
2170,0,4,"[6, 6, 6, 14]","[0, 0, 0, 12]",32,46.55276474480643
2170,1,11,"[6, 16, 22, 19, 6, 21, 23, 21, 17, 15, 9]","[0, 0, 0, 0, 0, 0, 15, 0, 0, 9, 0]",175,197.05127844012307
2171,0,5,"[15, 8, 18, 14, 20]","[0, 0, 0, 46, 0]",75,120.97545460403721
2171,1,8,"[8, 6, 24, 14, 18, 20, 6, 24]","[0, 0, 0, 0, 0, 0, 0, 23]",120,145.48514016356864
2172,0,10,"[22, 20, 21, 14, 25, 7, 14, 13, 19, 16]","[0, 0, 37, 0, 0, 0, 0, 0, 0, 0]",171,209.16988719831826
2172,1,7,"[18, 25, 6, 8, 13, 23, 25]","[0, 0, 12, 0, 0, 0, 9]",118,140.7916245296146
2173,0,5,"[22, 20, 12, 23, 6]","[0, 0, 0, 0, 36]",83,117.95212723155831
2173,1,11,"[5, 10, 22, 13, 23, 13, 22, 19, 5, 8, 15]","[0, 0, 0, 0, 0, 0, 20, 0, 0, 8, 0]",155,181.1082855050837
2173,2,5,"[20, 14, 12, 10, 8]","[9, 0, 0, 0, 0]",64,71.91484608239554
2173,3,2,"[12, 21]","[0, 0]",33,35.03974734800819
2173,4,2,"[10, 11]","[0, 0]",21,20.946822168033794
2174,0,11,"[13, 12, 13, 13, 18, 6, 16, 22, 17, 19, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",163,160.01933327109265
2174,1,10,"[11, 21, 24, 21, 19, 6, 25, 14, 13, 13]","[0, 0, 22, 0, 0, 0, 0, 0, 48, 0]",167,234.98234964288162
2174,2,10,"[24, 9, 15, 24, 7, 21, 8, 24, 9, 10]","[9, 15, 0, 0, 0, 0, 0, 0, 0, 0]",151,179.7580786856061
2174,3,4,"[8, 21, 9, 18]","[0, 23, 31, 0]",56,113.60529330848064
2174,4,2,"[24, 22]","[0, 0]",46,43.9552448324254
2175,0,3,"[21, 11, 20]","[0, 0, 0]",52,50.42617888294136
2175,1,4,"[7, 8, 10, 13]","[0, 0, 0, 10]",38,48.57026362478379
2175,2,8,"[18, 20, 21, 18, 23, 19, 5, 8]","[40, 0, 0, 0, 0, 0, 0, 0]",132,176.18157241244762
2175,3,4,"[21, 8, 13, 17]","[35, 0, 0, 0]",59,95.70671127713979
2175,4,4,"[24, 14, 9, 25]","[0, 0, 0, 0]",72,71.20878785335258
2176,0,1,[25],[0],25,22.117082223193094
2176,1,8,"[8, 14, 18, 18, 6, 9, 22, 25]","[0, 0, 0, 0, 0, 0, 0, 0]",120,121.60975662530988
2176,2,4,"[22, 17, 20, 12]","[14, 0, 0, 14]",71,98.23010122299287
2176,3,5,"[14, 13, 21, 20, 17]","[0, 0, 0, 0, 0]",85,83.80434107590445
2176,4,3,"[13, 12, 17]","[0, 0, 0]",42,46.29847643886113
2177,0,12,"[10, 16, 20, 19, 18, 5, 20, 19, 16, 12, 12, 8]","[0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 22]",175,214.03218585852937
2177,1,3,"[9, 22, 7]","[0, 8, 0]",38,49.68572548244157
2177,2,11,"[6, 7, 23, 6, 15, 15, 16, 9, 5, 9, 7]","[0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0]",118,143.58465038015422
2177,3,12,"[11, 8, 14, 19, 17, 17, 5, 9, 12, 22, 11, 19]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",164,168.7104437365649
2178,0,9,"[5, 18, 15, 22, 22, 8, 20, 13, 15]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",138,135.83003100952493
2178,1,9,"[9, 25, 7, 21, 24, 20, 10, 21, 22]","[7, 6, 0, 0, 0, 0, 0, 0, 14]",159,184.64085618668867
2178,2,10,"[12, 12, 25, 6, 20, 22, 23, 17, 20, 8]","[30, 0, 43, 0, 21, 11, 0, 0, 0, 0]",165,268.4622342995158
2178,3,4,"[24, 22, 9, 15]","[0, 13, 0, 0]",70,87.39156155877373
2178,4,2,"[13, 8]","[0, 0]",21,23.31236081573022
2179,0,1,[16],[0],16,18.124324492051898
2179,1,11,"[15, 10, 14, 7, 21, 18, 10, 24, 7, 10, 9]","[0, 15, 0, 0, 7, 33, 0, 5, 0, 0, 0]",145,209.05163918526821
2180,0,1,[25],[0],25,28.845613567001994
2180,1,7,"[17, 16, 7, 22, 24, 25, 18]","[0, 0, 0, 0, 14, 0, 0]",129,145.92894108319427
2180,2,8,"[8, 16, 11, 22, 5, 22, 15, 25]","[0, 0, 0, 0, 0, 0, 0, 0]",124,128.15291101373222
2180,3,7,"[6, 9, 17, 14, 9, 10, 16]","[0, 0, 0, 0, 8, 0, 0]",81,88.53960877540165
2181,0,4,"[17, 20, 5, 8]","[0, 0, 0, 0]",50,49.74796748609211
2181,1,5,"[9, 8, 23, 20, 11]","[0, 14, 0, 0, 0]",71,88.6264741707754
2182,0,10,"[7, 5, 11, 5, 12, 23, 23, 21, 8, 5]","[0, 0, 0, 14, 0, 25, 0, 15, 0, 0]",120,172.52406450607307
2182,1,12,"[22, 19, 24, 13, 24, 13, 14, 23, 10, 23, 18, 24]","[0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0]",227,240.93057557930712
2182,2,2,"[13, 13]","[0, 0]",26,26.124455233959043
2182,3,11,"[12, 17, 6, 6, 23, 10, 19, 23, 21, 5, 23]","[9, 0, 0, 0, 0, 41, 0, 0, 0, 5, 0]",165,217.28289614595505
2183,0,12,"[12, 5, 6, 19, 5, 5, 11, 6, 6, 24, 8, 24]","[0, 0, 0, 33, 0, 13, 0, 0, 0, 29, 13, 0]",131,221.02152867430843
2183,1,11,"[13, 8, 25, 6, 12, 21, 24, 12, 8, 10, 25]","[0, 5, 0, 0, 7, 0, 0, 0, 0, 0, 28]",164,202.39088045126147
2183,2,7,"[24, 7, 24, 7, 21, 17, 18]","[0, 0, 0, 0, 0, 0, 0]",118,117.0858044806372
2183,3,8,"[18, 23, 18, 20, 17, 9, 15, 23]","[0, 32, 40, 0, 11, 41, 0, 0]",143,264.67896322973394
2183,4,3,"[17, 13, 7]","[0, 13, 0]",37,51.07193617641815
2184,0,3,"[24, 19, 24]","[0, 13, 0]",67,83.83114400054603
2184,1,5,"[17, 13, 20, 13, 23]","[0, 51, 0, 0, 6]",86,140.97225891813207
2184,2,12,"[5, 8, 16, 19, 24, 8, 8, 17, 22, 8, 21, 14]","[0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",170,198.59531973985938
2184,3,8,"[10, 5, 11, 16, 23, 19, 23, 7]","[0, 0, 0, 0, 0, 0, 0, 0]",114,113.52542613676219
2184,4,12,"[7, 5, 16, 17, 10, 20, 20, 17, 23, 8, 5, 10]","[0, 23, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0]",158,187.4689348648929
2185,0,3,"[20, 24, 12]","[0, 0, 0]",56,55.67892960720399
2185,1,11,"[15, 17, 9, 18, 10, 17, 12, 22, 20, 22, 16]","[0, 0, 33, 0, 0, 0, 8, 0, 14, 0, 0]",178,234.7593947596088
2185,2,2,"[6, 11]","[13, 0]",17,33.98807738115913
2185,3,5,"[8, 25, 13, 16, 7]","[0, 0, 0, 36, 0]",69,107.32532312535504
2185,4,2,"[15, 7]","[0, 0]",22,24.4412363089983
2185,5,2,"[13, 15]","[0, 0]",28,25.70930720052547
2186,0,7,"[18, 10, 18, 5, 8, 23, 8]","[0, 0, 0, 0, 0, 0, 0]",90,92.92938231535312
2186,1,6,"[13, 9, 7, 17, 9, 7]","[0, 0, 0, 0, 0, 32]",62,93.08850382568534
2186,2,7,"[6, 12, 5, 23, 21, 5, 23]","[0, 0, 0, 45, 0, 40, 0]",95,178.13729123210197
2186,3,1,[21],[0],21,22.471453600013312
2186,4,6,"[14, 22, 13, 10, 6, 23]","[0, 14, 7, 0, 0, 0]",88,112.02120167332406
2187,0,4,"[22, 10, 13, 8]","[0, 0, 0, 0]",53,55.20654043297013
2187,1,6,"[15, 12, 8, 8, 19, 25]","[0, 0, 38, 0, 0, 0]",87,126.92217601771237
2187,2,5,"[14, 25, 5, 14, 11]","[27, 9, 0, 0, 0]",69,109.64177506146123
2187,3,2,"[14, 24]","[0, 0]",38,36.96947037123441
2187,4,8,"[20, 25, 24, 11, 11, 6, 15, 14]","[0, 0, 0, 0, 0, 0, 0, 28]",126,155.648253542992
2188,0,8,"[23, 21, 24, 6, 18, 12, 20, 13]","[0, 0, 0, 0, 0, 0, 0, 0]",137,137.6666985142588
2188,1,2,"[18, 13]","[10, 0]",31,41.22280689372658
2188,2,3,"[17, 18, 6]","[0, 0, 0]",41,45.39437787399771
2188,3,10,"[18, 5, 13, 22, 18, 6, 9, 8, 8, 10]","[0, 48, 0, 34, 0, 0, 0, 0, 0, 0]",117,201.91299556712613
2188,4,6,"[14, 22, 16, 22, 14, 24]","[0, 0, 0, 0, 0, 0]",112,114.24053440210344
2188,5,7,"[14, 21, 6, 9, 20, 6, 9]","[0, 0, 0, 0, 0, 12, 5]",85,99.02529423316948
2189,0,2,"[13, 21]","[0, 0]",34,36.24650144339002
2189,1,6,"[16, 14, 11, 15, 22, 19]","[0, 0, 0, 10, 28, 0]",97,134.5315524902428
2189,2,4,"[5, 22, 20, 21]","[0, 0, 0, 0]",68,71.73176309580981
2189,3,3,"[16, 20, 7]","[0, 0, 0]",43,42.916854198207346
2189,4,9,"[18, 16, 20, 6, 13, 23, 23, 5, 19]","[0, 0, 51, 0, 0, 0, 0, 0, 0]",143,197.7673299925799
2190,0,3,"[14, 25, 13]","[0, 0, 21]",52,77.25211596962961
2190,1,9,"[23, 22, 14, 16, 8, 6, 19, 17, 16]","[11, 0, 0, 0, 0, 0, 0, 0, 0]",141,153.45304994258734
2190,2,6,"[18, 21, 19, 18, 18, 19]","[0, 0, 0, 31, 0, 0]",113,146.22690145909303
2191,0,6,"[13, 20, 19, 18, 8, 10]","[0, 0, 0, 31, 0, 0]",88,117.164867632625
2191,1,5,"[15, 15, 10, 6, 15]","[0, 0, 0, 28, 0]",61,89.98265129510628
2191,2,6,"[11, 11, 19, 20, 11, 11]","[0, 0, 0, 10, 0, 0]",83,97.83116299755743
2191,3,3,"[14, 10, 19]","[0, 0, 0]",43,45.3852682511713
2191,4,1,[5],[0],5,6.013114550242691
2192,0,12,"[6, 11, 11, 13, 7, 17, 14, 23, 11, 23, 7, 9]","[0, 0, 14, 0, 27, 0, 0, 0, 0, 0, 0, 0]",152,195.982529745778
2192,1,12,"[25, 23, 8, 21, 15, 24, 5, 21, 12, 8, 14, 16]","[0, 12, 0, 0, 0, 6, 14, 0, 0, 11, 0, 38]",192,271.4357162406183
2192,2,10,"[6, 21, 16, 15, 17, 23, 6, 11, 8, 21]","[0, 0, 0, 0, 11, 0, 0, 0, 56, 0]",144,210.36303540099738
2193,0,11,"[14, 25, 11, 5, 11, 18, 12, 17, 17, 20, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29]",162,190.3350287412389
2193,1,7,"[21, 7, 11, 24, 6, 17, 9]","[0, 0, 39, 0, 14, 0, 0]",95,148.68467611868869
2193,2,9,"[22, 25, 5, 10, 25, 13, 20, 10, 22]","[0, 15, 0, 0, 0, 0, 0, 0, 15]",152,182.8940879026712
2193,3,6,"[24, 17, 9, 8, 11, 15]","[10, 0, 0, 0, 0, 0]",84,92.71635698202944
2194,0,7,"[14, 5, 25, 20, 16, 19, 9]","[0, 0, 0, 0, 58, 0, 0]",108,163.9007983537813
2194,1,5,"[12, 15, 11, 15, 21]","[0, 0, 0, 0, 40]",74,117.47353247072401
2195,0,6,"[13, 14, 12, 8, 23, 6]","[0, 0, 0, 9, 0, 0]",76,84.40786962253911
2195,1,12,"[19, 24, 9, 20, 23, 19, 11, 11, 8, 18, 14, 22]","[14, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0]",198,252.05879266560376
2196,0,7,"[15, 25, 15, 15, 24, 12, 19]","[28, 0, 0, 0, 0, 0, 0]",125,155.19085577191635
2196,1,1,[20],[0],20,18.799336633602387
2196,2,1,[23],[0],23,23.606197609695847
2196,3,4,"[9, 14, 18, 15]","[0, 0, 12, 0]",56,68.30838324578706
2196,4,6,"[22, 9, 24, 14, 25, 9]","[0, 0, 0, 0, 0, 0]",103,100.57743531031616
2197,0,12,"[15, 14, 15, 18, 23, 6, 6, 24, 17, 6, 19, 18]","[39, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0]",181,252.936893753259
2197,1,4,"[14, 17, 22, 9]","[0, 14, 54, 0]",62,128.76583354390732
2197,2,11,"[21, 24, 23, 15, 7, 14, 15, 13, 23, 16, 13]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",184,184.82910375993978
2197,3,12,"[18, 20, 25, 12, 22, 16, 22, 19, 21, 23, 12, 8]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",218,225.05859750875214
2197,4,1,[23],[0],23,22.21379608121035
2198,0,11,"[25, 8, 9, 24, 17, 16, 20, 24, 14, 15, 23]","[24, 0, 0, 15, 0, 0, 33, 31, 0, 0, 0]",195,302.5752605788255
2198,1,5,"[22, 23, 10, 13, 21]","[0, 11, 0, 20, 0]",89,124.9579221747306
2198,2,6,"[24, 7, 15, 7, 7, 24]","[0, 0, 12, 0, 0, 0]",84,98.1652622228705
2198,3,7,"[12, 5, 22, 19, 16, 12, 22]","[0, 0, 0, 0, 0, 0, 0]",108,107.66846409604045
2198,4,4,"[8, 6, 22, 20]","[0, 39, 0, 0]",56,93.82723719401388
2198,5,10,"[14, 6, 16, 15, 23, 5, 20, 12, 7, 21]","[40, 0, 0, 0, 0, 0, 0, 0, 0, 0]",139,182.89078889481468
2199,0,12,"[6, 8, 17, 22, 22, 13, 14, 25, 17, 24, 15, 7]","[0, 0, 0, 0, 0, 7, 7, 0, 0, 0, 0, 0]",190,203.84237801833663
2199,1,11,"[11, 19, 11, 12, 18, 9, 22, 17, 17, 18, 5]","[0, 14, 0, 0, 30, 0, 0, 0, 0, 0, 0]",159,204.682273501004
2199,2,2,"[21, 18]","[40, 0]",39,83.97726602912307
2199,3,5,"[14, 24, 5, 24, 11]","[0, 0, 0, 0, 0]",78,81.95312933021202
2200,0,3,"[22, 19, 10]","[40, 0, 13]",51,104.4228068293461
2200,1,3,"[15, 19, 18]","[0, 0, 0]",52,55.3623391486775
2200,2,4,"[9, 11, 24, 22]","[0, 0, 0, 0]",66,68.13026066679264
2200,3,7,"[24, 9, 8, 17, 11, 15, 13]","[15, 0, 0, 0, 0, 12, 0]",97,125.76663020287342
2200,4,3,"[25, 12, 12]","[0, 0, 0]",49,52.36613576876052
2200,5,1,[16],[0],16,16.160718294027447
2201,0,6,"[8, 17, 19, 6, 15, 15]","[0, 0, 0, 0, 0, 0]",80,83.10366164847738
2201,1,1,[14],[0],14,11.65554450835032
2201,2,11,"[7, 7, 8, 10, 9, 9, 17, 14, 17, 11, 15]","[0, 0, 0, 5, 0, 9, 0, 0, 0, 0, 0]",124,137.62266260665038
2201,3,12,"[19, 12, 20, 16, 6, 19, 24, 11, 23, 13, 11, 10]","[13, 0, 0, 0, 0, 0, 0, 13, 39, 0, 0, 0]",184,247.97080825733363
2201,4,10,"[9, 24, 18, 8, 8, 6, 7, 13, 21, 25]","[0, 0, 0, 0, 0, 0, 32, 0, 0, 0]",139,168.66304707933648
2202,0,5,"[21, 7, 22, 20, 18]","[0, 0, 0, 0, 0]",88,88.06576629709188
2202,1,3,"[10, 10, 14]","[13, 14, 0]",34,65.19092223539988
2202,2,11,"[15, 25, 7, 25, 7, 22, 13, 21, 8, 12, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",167,167.22941756848715
2202,3,8,"[18, 20, 11, 8, 10, 7, 6, 16]","[0, 0, 0, 15, 5, 0, 0, 0]",96,119.44322714768579
2202,4,6,"[11, 6, 13, 10, 7, 5]","[0, 0, 0, 0, 0, 0]",52,53.759082651717144
2202,5,1,[16],[0],16,18.502734080006633
2203,0,8,"[17, 15, 13, 16, 9, 10, 9, 10]","[0, 11, 6, 0, 0, 0, 12, 0]",99,129.17099950045727
2203,1,6,"[23, 5, 20, 23, 25, 23]","[0, 0, 0, 7, 0, 0]",119,128.27606177794277
2203,2,1,[10],[6],10,14.208960721857903
2203,3,11,"[19, 6, 13, 15, 22, 6, 14, 7, 5, 15, 17]","[0, 33, 15, 0, 0, 0, 0, 0, 0, 0, 0]",139,185.95621680305163
2204,0,4,"[23, 7, 24, 15]","[28, 0, 0, 0]",69,100.05127832921069
2204,1,1,[6],[12],6,16.642545622101142
2204,2,4,"[7, 5, 5, 22]","[0, 31, 0, 9]",39,83.74702389482741
2205,0,5,"[6, 10, 17, 16, 5]","[0, 45, 0, 0, 0]",54,102.33107478318622
2205,1,12,"[11, 16, 22, 24, 10, 20, 16, 9, 14, 12, 5, 25]","[0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 11]",184,227.00005073250054
2205,2,1,[23],[10],23,32.56687334675702
2206,0,3,"[16, 18, 5]","[0, 0, 0]",39,42.05167375633882
2206,1,10,"[16, 7, 17, 8, 22, 7, 25, 20, 7, 16]","[0, 0, 0, 0, 0, 0, 5, 0, 0, 0]",145,151.47167926756757
2206,2,7,"[25, 10, 25, 21, 19, 10, 25]","[0, 0, 7, 0, 0, 0, 0]",135,145.62990521516798
2207,0,4,"[18, 5, 12, 14]","[14, 8, 0, 11]",49,84.12601526626108
2207,1,7,"[15, 20, 18, 10, 14, 5, 10]","[0, 0, 0, 0, 0, 0, 0]",92,95.2271426371349
2207,2,3,"[11, 17, 14]","[14, 0, 0]",42,55.77894261518303
2207,3,5,"[16, 12, 24, 20, 17]","[0, 0, 0, 0, 0]",89,92.2655851918456
2207,4,2,"[14, 19]","[0, 0]",33,35.992189464654494
2208,0,8,"[21, 17, 9, 10, 10, 15, 19, 16]","[0, 0, 0, 0, 0, 0, 0, 0]",117,116.22874657911733
2208,1,10,"[23, 9, 20, 9, 8, 15, 13, 18, 18, 25]","[0, 0, 0, 6, 0, 12, 0, 0, 5, 0]",158,182.60613703352578
2208,2,2,"[6, 10]","[0, 12]",16,30.410733278929968
2208,3,1,[10],[0],10,11.22896654337406
2208,4,10,"[14, 22, 6, 15, 8, 13, 15, 16, 17, 22]","[7, 0, 0, 0, 0, 0, 0, 0, 0, 0]",148,152.3044822647791
2208,5,8,"[6, 10, 12, 22, 22, 24, 15, 9]","[0, 0, 0, 0, 0, 0, 0, 0]",120,119.75980204414444
2209,0,3,"[7, 5, 24]","[0, 0, 0]",36,40.939450403504594
2209,1,5,"[25, 23, 9, 16, 15]","[0, 0, 0, 0, 0]",88,85.50845437186054
2209,2,10,"[15, 5, 11, 5, 12, 11, 20, 7, 22, 13]","[0, 0, 0, 0, 0, 9, 0, 0, 0, 0]",121,131.81036726577736
2209,3,5,"[13, 16, 17, 8, 21]","[0, 0, 0, 0, 0]",75,73.44192000251103
2209,4,6,"[5, 14, 25, 17, 15, 15]","[0, 0, 0, 0, 0, 0]",91,89.51398347346044
